7.300725	-1.536445	
7.333871	-1.516298	
7.986686	-1.608924	
8.608802	-1.660419	
9.020533	-1.767857	
9.079856	-1.764808	
9.325771	-1.953309	
8.789811	-1.523696	
7.504225	-0.428053	
6.680199	0.208528	
6.074135	1.002380	
5.778419	1.352850	
5.714681	1.470764	
5.667110	1.364385	
6.332663	0.716605	
7.094049	-0.888700	
6.799901	-2.142180	
5.968951	-2.806206	
6.239937	-3.098164	
7.250031	-2.455354	
7.416193	-1.154369	
7.207728	-0.178751	
8.772757	0.140447	
9.398411	-0.102708	
8.619304	-0.410061	
8.148161	-0.816657	
8.858425	-0.717871	
8.558492	0.053057	
8.064816	1.024972	
7.516242	1.708181	
8.510586	1.932112	
9.384553	1.802447	
9.187217	1.255953	
8.975109	0.866499	
9.837332	0.965822	
10.360802	1.209032	
9.471832	2.382632	
8.727892	2.940525	
9.814188	2.815867	
10.073114	2.630529	
9.302902	2.048580	
9.322818	1.438088	
10.191318	1.677127	
10.665808	2.005875	
10.464480	2.754289	
10.329040	2.803969	
11.536537	2.546449	
11.697492	2.120220	
11.127333	1.354759	
10.697738	1.330597	
10.259733	1.171389	
9.696122	1.986726	
10.353038	1.853337	
11.466823	2.583221	
12.173875	2.080631	
11.456338	0.102589	
10.670564	-2.214280	
11.986742	-1.040338	
11.307624	2.461327	
12.741605	11.271524	
14.953041	19.504183	
11.925991	39.920700	
0.245950	47.864098	
-7.806671	52.321301	
-10.905374	58.102959	
-13.746538	64.350365	
-16.331970	68.876236	
-22.572021	69.868156	
-27.803276	69.562164	
-32.187305	65.917542	
-33.246223	52.375286	
-16.961246	41.054768	
-2.615778	33.399128	
7.052633	24.169647	
14.047637	16.207420	
18.890047	10.205507	
22.621964	7.200449	
23.533081	3.309072	
24.833998	2.765592	
25.207497	0.245337	
23.936632	0.785411	
22.204618	-1.125244	
23.886967	-1.490441	
23.524292	-1.088397	
22.138569	-0.963827	
21.138384	-0.372924	
20.743120	0.369271	
19.428896	-0.804765	
18.426027	-1.365552	
18.644281	-2.203942	
18.965370	-1.707323	
19.536322	-0.664287	
20.428818	-0.112594	
21.670219	-0.053483	
21.962477	-0.148805	
22.015562	-0.184195	
21.434851	-0.300773	
20.494907	-0.165817	
18.987869	-0.062153	
17.799225	0.033687	
