11.592806	2.635296	
12.007132	2.391344	
12.177329	1.710204	
11.140549	1.498685	
9.782159	1.467534	
9.499978	1.650636	
9.600267	1.921646	
9.993531	1.838801	
10.866164	1.662509	
12.040375	1.363762	
13.197398	-0.572527	
13.745049	-1.896677	
13.350313	-3.316281	
12.793899	-2.651116	
13.096752	-2.584178	
14.026031	-2.603934	
15.066831	-2.782396	
15.150139	-2.930749	
15.362804	-3.211718	
15.562360	-3.620720	
16.058975	-3.409158	
16.518831	-3.420358	
17.203295	-2.694338	
18.386833	-2.344123	
19.608980	-1.826939	
20.645433	-0.917248	
21.176311	-0.162252	
22.059614	0.584698	
23.257715	1.058267	
23.983156	1.290573	
24.579870	1.713450	
24.930229	2.198827	
25.280304	2.362464	
25.455332	2.677787	
25.883167	2.775007	
26.090055	2.955701	
26.508923	3.042953	
26.727814	3.237470	
27.296108	3.328000	
27.567860	3.428370	
27.441929	3.597826	
27.465176	3.607488	
26.953215	4.090741	
27.181702	4.136793	
27.021635	3.761490	
25.022697	2.930505	
24.338615	0.784673	
15.318693	-0.648676	
10.205208	-1.539515	
21.271824	-0.980352	
26.575066	-2.682063	
30.968937	-2.308669	
35.621693	-1.323385	
40.305035	-0.528110	
44.270409	0.099576	
48.341831	0.588285	
51.861404	1.018280	
55.415833	1.475510	
58.349586	1.862261	
61.406651	2.191336	
63.877468	2.448774	
66.518600	2.646471	
68.740433	2.826373	
70.862022	2.989441	
72.850578	3.034434	
74.609108	3.123981	
76.067413	3.189934	
77.571777	3.226040	
78.855270	3.271543	
79.986038	3.339479	
80.947929	3.380532	
81.927109	3.413678	
82.731186	3.452475	
83.352104	3.471475	
83.994102	3.478366	
85.378571	3.433757	
88.865646	3.149512	
90.368660	2.792724	
91.156090	2.076421	
90.948891	1.577093	
89.961113	1.065492	
87.832726	-1.281459	
86.148849	-3.713803	
84.088501	-5.695680	
82.633827	-7.404167	
82.014030	-9.055598	
81.422974	-10.259519	
81.602287	-9.962890	
82.808121	-10.064944	
85.589127	-8.985122	
87.943733	-8.040159	
90.149445	-7.023056	
89.829880	-5.329187	
88.222015	-2.708287	
86.439812	0.787470	
81.969864	1.892349	
78.351112	1.818193	
73.176506	2.104251	
67.365608	-0.088371	
61.536278	-2.418421	
