6.286594	-3.266292	
6.639465	-3.121581	
7.659029	-3.180348	
7.135905	-4.051908	
5.817143	-4.689977	
4.923376	-4.708045	
5.763556	-5.044407	
5.733019	-4.880049	
5.335918	-4.829035	
5.040325	-5.162300	
4.275907	-6.202459	
3.679312	-6.416919	
3.348853	-6.976038	
3.574720	-7.136977	
4.419528	-6.369277	
4.260650	-5.478617	
4.041451	-5.090944	
3.886061	-5.079122	
5.332769	-5.001292	
5.954891	-5.532112	
6.007914	-6.129855	
5.529359	-6.492650	
5.959154	-6.660450	
7.451613	-6.813893	
7.533402	-6.013501	
7.115837	-5.571571	
7.372047	-5.508331	
8.665295	-5.489219	
8.803107	-5.795270	
8.371737	-6.623395	
7.983972	-6.697748	
9.501234	-6.605272	
9.885024	-6.449785	
9.689235	-5.843048	
9.463992	-5.662967	
10.296167	-6.034807	
11.092310	-5.932652	
11.264470	-6.745008	
10.793678	-6.891895	
10.315241	-6.988472	
11.459993	-7.009288	
11.378079	-6.459309	
10.333834	-5.804079	
9.651365	-5.756589	
10.438588	-6.046118	
10.907994	-5.815516	
10.834414	-6.147363	
10.670955	-6.334987	
11.638376	-6.202713	
11.710997	-6.469310	
10.935322	-5.903311	
10.713279	-5.414485	
11.667387	-4.792540	
11.581737	-5.838432	
12.277336	-7.337897	
13.177298	-8.158653	
12.689052	-8.996893	
14.599683	-8.857422	
18.081266	-14.804472	
20.880610	-24.146025	
19.071367	-28.481726	
13.295451	-27.844595	
6.665560	-26.695988	
-0.829609	-26.828768	
-7.175704	-27.546053	
-13.064832	-28.444204	
-18.611885	-29.048586	
-23.813820	-29.316641	
-28.881226	-29.473221	
-34.114094	-29.352880	
-38.510784	-29.274420	
-42.639339	-29.234688	
-46.473938	-29.253365	
-49.957111	-29.265577	
-53.118412	-29.272945	
-56.186657	-29.148108	
-58.939835	-28.962837	
-61.508743	-28.794657	
-63.901604	-28.638536	
-66.043526	-28.486315	
-68.001915	-28.312532	
-69.919678	-28.113310	
-71.438057	-27.944963	
-72.822563	-27.841097	
-74.018379	-27.755459	
-75.020531	-27.734127	
-75.948059	-27.702036	
-76.793709	-27.727440	
-77.329880	-27.777811	
-77.811272	-27.817320	
-78.192207	-27.838512	
-78.542328	-27.800327	
-78.715370	-27.748615	
-78.792809	-27.643320	
-78.934502	-27.523081	
-78.914619	-27.432394	
-79.082886	-27.447409	
-79.227592	-27.493446	
-80.201126	-28.095634	
-80.826180	-28.971066	
