9.057087	1.345189	
8.411867	0.458031	
7.935299	-0.566959	
7.579075	-1.309314	
7.205641	-1.672788	
7.154741	-1.306756	
7.137527	-1.401358	
6.866596	-1.425459	
6.564647	-1.134779	
6.326267	-0.780455	
5.410781	-0.397968	
5.631912	-0.497727	
5.837947	-0.915078	
5.882651	-1.005680	
5.818259	-1.631020	
5.760007	-2.407080	
5.976379	-3.150992	
6.074160	-3.606763	
6.404108	-3.649415	
7.410933	-3.477714	
8.164874	-3.350376	
8.738665	-3.260860	
9.116066	-3.213458	
9.619983	-2.913431	
10.059734	-2.866614	
10.326157	-2.846937	
10.693909	-2.679943	
11.019102	-2.702949	
11.070333	-2.688962	
11.362535	-2.749123	
12.062579	-3.101068	
12.513499	-2.963916	
12.866485	-3.535875	
12.746299	-4.301084	
13.204273	-4.818220	
13.711407	-5.290481	
14.397637	-5.412928	
15.028936	-5.225007	
15.283148	-4.870015	
15.150141	-4.456878	
15.152333	-4.366304	
15.086150	-3.747397	
15.059199	-3.776401	
15.522317	-3.571630	
16.061884	-3.796355	
16.129967	-4.381982	
15.740947	-4.961602	
15.687078	-5.413676	
16.042158	-5.402104	
16.484686	-5.232262	
15.957028	-5.091424	
16.304398	-4.212743	
16.884159	-4.547682	
17.686253	-5.249058	
18.569361	-5.958287	
19.632961	-6.596725	
19.589510	-6.853081	
19.436062	-5.991628	
20.765165	-7.774973	
21.426743	-16.431984	
21.266300	-25.600382	
21.099920	-38.982338	
20.823635	-45.765720	
18.640688	-52.578800	
15.329571	-54.419014	
12.862221	-54.703815	
11.403835	-55.888275	
9.578394	-57.908009	
7.573544	-59.776009	
5.895773	-61.379639	
4.294038	-62.659565	
2.890963	-63.869701	
1.341155	-65.014786	
0.015552	-65.945671	
-1.289425	-66.883919	
-2.419878	-67.664833	
-3.625905	-68.467369	
-4.701307	-69.067070	
-5.722804	-69.657860	
-6.565908	-70.169800	
-7.440486	-70.655144	
-8.229777	-71.014328	
-8.965190	-71.344055	
-9.578120	-71.563698	
-10.160119	-71.809860	
-10.640038	-71.969696	
-11.105618	-72.076927	
-11.487746	-72.130692	
-11.917310	-72.174767	
-12.356823	-72.183151	
-12.855921	-72.293289	
-13.231502	-72.251549	
-13.498969	-72.195305	
-13.856385	-72.133118	
-14.115754	-71.829544	
-14.053282	-71.186348	
-13.656093	-69.821335	
-13.591044	-68.194229	
-14.209775	-66.749992	
-15.334172	-65.182045
