8.396622	-2.241688	
9.736402	-2.301633	
10.583936	-2.700535	
11.785713	-2.808259	
12.315425	-2.420510	
11.979289	-2.059092	
11.957603	-1.948804	
11.887955	-2.293566	
11.849274	-2.366098	
11.868011	-2.633194	
12.412340	-3.350322	
12.784257	-4.701569	
11.651198	-5.329320	
10.557983	-4.478275	
11.714256	-4.297993	
11.868133	-4.680139	
10.493955	-4.358397	
9.989291	-4.039501	
10.539554	-4.408653	
9.628152	-4.937496	
8.310930	-5.191605	
7.894422	-4.197742	
8.102340	-4.004850	
7.699794	-3.753103	
6.928110	-3.493687	
6.457714	-3.312541	
7.523162	-3.029967	
7.559691	-2.961509	
7.816331	-4.013489	
7.321505	-5.994768	
7.250623	-6.242975	
7.184710	-5.250155	
7.007709	-3.851025	
6.717955	-3.099110	
7.200693	-2.125626	
7.538630	-2.148077	
8.436017	-2.532923	
8.985946	-3.057321	
8.977116	-3.859967	
9.172985	-3.131295	
8.597064	-3.729668	
8.023642	-3.970086	
8.660009	-3.465708	
8.490890	-2.598663	
10.255227	2.122046	
12.113074	10.904096	
11.502236	19.579502	
10.993012	27.200502	
11.418241	33.137817	
10.642717	38.382725	
9.738301	42.652908	
9.194085	46.223324	
9.000008	49.223373	
8.751133	51.816780	
8.015995	54.246128	
6.269371	56.110825	
4.368961	58.236759	
2.892023	60.217033	
1.530215	61.879845	
0.041587	63.681805	
-1.090446	65.332741	
-1.982438	66.696617	
-2.982768	67.910301	
-4.053552	69.093826	
-5.072834	70.138786	
-5.844790	70.946396	
-6.871019	71.428055	
-7.816390	72.159096	
-8.861432	72.744164	
-9.811451	73.292122	
-10.394728	73.888634	
-10.964297	74.355354	
-11.526144	74.834816	
-11.985986	75.153893	
-12.491895	75.378685	
-13.065807	75.490028	
-13.716192	75.508812	
-14.356441	75.569656	
-15.085027	75.534958	
-15.700897	75.489609	
-16.238640	75.415855	
-16.699467	75.354889	
-16.866983	75.398865	
-17.159410	75.313965	
-17.309040	75.250870	
-17.371412	75.148071	
-17.457920	74.988441	
-17.604836	74.858559	
-17.739609	74.697075	
-17.768843	74.591011	
-17.615223	74.389938	
-17.571001	74.147881	
-17.920618	73.800430	
-18.378876	73.466057	
-18.641035	73.211014	
-18.824842	72.975121	
-18.750036	72.852737	
-18.344873	72.614258	
-18.248184	72.534111	
-17.856586	72.403351	
